ID,Назва,Бренд,Місто,Область,Адреса,Координати,Послуги,График,Мийка,Кафе,Магазин,Типи_палива,Електрозарядка
363,"SOCAR #364","SOCAR","Южне","Одеська","вул. Центральна, 24, Южне","45.813639, 29.813255","мийка, магазин","07:00-23:00",Так,Ні,Так,"А-95, ДП, Газ",Ні
647,"OKKO #648","OKKO","Енергодар","Запорізька","вул. Шевченка, 4, Енергодар","47.204342, 36.529479","магазин","05:00-21:00",Так,Ні,Так,"А-95, ДП",Ні
164,"OKKO #165","OKKO","Біла Церква","Київська","пр. Незалежності, 102, Біла Церква","50.503170, 30.357705","мийка, кафе, магазин","24/7",Так,Ні,Так,"А-95, А-92, ДП",Так
1160,"WOG #1161","WOG","Костопіль","Рівненська","вул. Центральна, 41, Костопіль","50.257456, 23.888161","мийка, магазин","06:00-22:00",Ні,Ні,Так,"А-95, А-92, ДП",Ні
389,"OKKO #390","OKKO","Южне","Одеська","вул. Шевченка, 120, Южне","45.715848, 27.520048","мийка, магазин","05:00-21:00",Так,Так,Ні,"А-95, А-92, Газ",Ні
1230,"WOG #1231","WOG","Монастириська","Тернопільська","пр. Незалежності, 48, Монастириська","50.090311, 34.614354","","05:00-21:00",Ні,Ні,Ні,"А-95, А-92, ДП",Ні
931,"OKKO #932","OKKO","Канів","Черкаська","вул. Франка, 17, Канів","49.196395, 34.030123","мийка","24/7",Так,Ні,Так,"А-95, А-92, ДП",Ні
748,"WOG #749","WOG","Бахмут","Донецька","вул. Франка, 170, Бахмут","48.250003, 36.850402","магазин","06:00-22:00",Ні,Ні,Так,"А-95, ДП",Ні
207,"OKKO #208","OKKO","Ізюм","Харківська","вул. Шевченка, 182, Ізюм","50.152283, 37.068060","магазин","05:00-21:00",Ні,Ні,Так,"А-95, А-92, ДП",Ні
796,"WOG #797","WOG","Жмеринка","Вінницька","пр. Незалежності, 195, Жмеринка","49.576280, 27.547030","мийка, шиномонтаж","07:00-23:00",Ні,Ні,Так,"А-95, ДП",Ні
406,"БРСМ #407","БРСМ","Южне","Одеська","пр. Незалежності, 103, Южне","47.046685, 28.188171","мийка, кафе","05:00-21:00",Ні,Ні,Так,"А-95, ДП",Ні
829,"UPG #830","UPG","Козятин","Вінницька","вул. Франка, 182, Козятин","49.358843, 29.172017","кафе, магазин, шиномонтаж","07:00-23:00",Так,Так,Так,"А-95, ДП",Ні
943,"БРСМ #944","БРСМ","Черкаси","Черкаська","пр. Незалежності, 57, Черкаси","50.131284, 37.072442","мийка, магазин","24/7",Ні,Ні,Так,"А-95, А-92, ДП, А-98, Газ",Ні
734,"OKKO #735","OKKO","Краматорськ","Донецька","вул. Центральна, 4, Краматорськ","47.964522, 37.289566","кафе, магазин","24/7",Ні,Ні,Так,"А-95, А-92, ДП, Газ",Ні
624,"OKKO #625","OKKO","Бердянськ","Запорізька","вул. Центральна, 5, Бердянськ","47.194916, 35.768679","мийка, магазин","07:00-23:00",Так,Ні,Так,"А-95, А-92, ДП",Ні
1266,"OKKO #1267","OKKO","Ковель","Волинська","пр. Миру, 91, Ковель","49.206177, 32.353165","мийка, магазин","06:00-22:00",Так,Ні,Так,"А-95, А-92, ДП, Газ",Так
1401,"УКРНАФТА #1402","УКРНАФТА","Скадовськ","Херсонська","вул. Франка, 132, Скадовськ","49.132496, 33.363969","мийка, магазин","07:00-23:00",Ні,Так,Ні,"А-95, А-92, ДП",Ні
359,"WOG #360","WOG","Білгород-Дністровський","Одеська","пр. Незалежності, 84, Білгород-Дністровський","45.795371, 30.809471","магазин","05:00-21:00",Ні,Так,Так,"А-95, А-92, ДП, А-98, Газ",Ні
308,"БРСМ #309","БРСМ","Чорноморськ","Одеська","пр. Незалежності, 22, Чорноморськ","45.503591, 27.976688","мийка, кафе, магазин","24/7",Так,Ні,Так,"А-95, А-92, ДП",Ні
1044,"WOG #1045","WOG","Житомир","Житомирська","пр. Миру, 50, Житомир","50.644678, 39.300053","кафе","24/7",Ні,Так,Так,"А-95, ДП, А-98",Ні
1427,"УКРНАФТА #1428","УКРНАФТА","Мукачево","Закарпатська","вул. Шевченка, 183, Мукачево","49.763284, 28.504921","мийка, кафе, магазин","24/7",Так,Ні,Ні,"А-95, А-92, ДП",Ні
1307,"OKKO #1308","OKKO","Ковель","Волинська","вул. Франка, 169, Ковель","48.987036, 32.688771","кафе, магазин","07:00-23:00",Так,Ні,Так,"А-95, А-92, ДП, А-98, Газ",Ні
1176,"УКРНАФТА #1177","УКРНАФТА","Калуш","Івано-Франківська","вул. Центральна, 106, Калуш","49.366005, 27.074486","мийка, кафе","05:00-21:00",Так,Ні,Ні,"А-95, А-92, ДП",Ні
433,"УКРНАФТА #434","УКРНАФТА","Дніпро","Дніпропетровська","вул. Франка, 66, Дніпро","48.629567, 36.291909","кафе, магазин","24/7",Так,Так,Так,"А-95, А-92, ДП",Ні
1028,"UPG #1029","UPG","Конотоп","Сумська","пр. Миру, 77, Конотоп","50.406827, 32.990491","мийка, кафе","24/7",Так,Так,Так,"А-95, А-92, ДП, А-98",Ні
874,"УКРНАФТА #875","УКРНАФТА","Гадяч","Полтавська","вул. Шевченка, 37, Гадяч","48.577432, 24.146289","мийка, магазин, шиномонтаж","06:00-22:00",Ні,Ні,Ні,"А-95, А-92, ДП",Ні
969,"OKKO #970","OKKO","Золотоноша","Черкаська","пр. Миру, 18, Золотоноша","49.618126, 29.466289","мийка, кафе","06:00-22:00",Так,Так,Так,"А-95, А-92, ДП",Ні
1348,"УКРНАФТА #1349","УКРНАФТА","Первомайськ","Миколаївська","пр. Миру, 122, Первомайськ","50.297593, 23.892507","мийка, кафе, магазин","07:00-23:00",Так,Ні,Так,"А-95, А-92, ДП",Ні
395,"OKKO #396","OKKO","Южне","Одеська","пр. Незалежності, 102, Южне","46.070911, 30.541916","кафе, магазин, шиномонтаж","07:00-23:00",Ні,Ні,Так,"А-95, А-92, ДП",Ні
727,"OKKO #728","OKKO","Бахмут","Донецька","пр. Миру, 111, Бахмут","47.351570, 38.576926","","06:00-22:00",Так,Так,Так,"А-95, А-92, ДП, А-98",Ні
1286,"УКРНАФТА #1287","УКРНАФТА","Нововолинськ","Волинська","вул. Шевченка, 152, Нововолинськ","50.461280, 26.147412","мийка, магазин","05:00-21:00",Так,Ні,Так,"А-95, ДП",Ні
877,"UPG #878","UPG","Лубни","Полтавська","пр. Незалежності, 114, Лубни","48.130519, 23.554618","кафе, магазин","24/7",Ні,Так,Ні,"А-95, А-92, ДП, А-98",Ні
1389,"OKKO #1390","OKKO","Скадовськ","Херсонська","вул. Франка, 162, Скадовськ","49.575405, 38.752343","мийка, кафе, магазин, шиномонтаж","24/7",Так,Так,Так,"А-95, А-92, ДП, А-98",Ні
1517,"УКРНАФТА #1518","УКРНАФТА","Кіцмань","Чернівецька","пр. Незалежності, 102, Кіцмань","49.724178, 22.873941","мийка, магазин, шиномонтаж","07:00-23:00",Так,Так,Так,"А-95, А-92, ДП",Ні
377,"OKKO #378","OKKO","Чорноморськ","Одеська","пр. Миру, 49, Чорноморськ","46.261434, 30.074556","мийка, магазин, шиномонтаж","06:00-22:00",Ні,Так,Так,"А-95, А-92, ДП",Ні
37,"УКРНАФТА #038","УКРНАФТА","Київ","Київська","пр. Миру, 18, Київ","50.797877, 30.329947","кафе","07:00-23:00",Ні,Ні,Так,"А-95, А-92, ДП",Ні
8,"Shell #009","Shell","Фастів","Київська","вул. Шевченка, 53, Фастів","50.078798, 30.308316","кафе, магазин","24/7",Так,Так,Так,"А-95, А-92, ДП",Ні
506,"OKKO #507","OKKO","Павлоград","Дніпропетровська","вул. Франка, 25, Павлоград","49.092153, 35.521239","кафе","07:00-23:00",Ні,Ні,Так,"А-95, А-92, ДП",Так
844,"WOG #845","WOG","Могилів-Подільський","Вінницька","вул. Франка, 125, Могилів-Подільський","49.125543, 28.415021","мийка, магазин","05:00-21:00",Так,Так,Так,"А-95, А-92, ДП",Ні
1367,"OKKO #1368","OKKO","Нова Каховка","Херсонська","вул. Франка, 113, Нова Каховка","49.062224, 36.151183","магазин","24/7",Ні,Ні,Так,"А-95, А-92, ДП",Ні
145,"АВІАС #146","АВІАС","Бориспіль","Київська","вул. Шевченка, 14, Бориспіль","50.237351, 30.365061","мийка, кафе, магазин","05:00-21:00",Так,Ні,Ні,"А-95, ДП",Так
890,"УКРНАФТА #891","УКРНАФТА","Комсомольськ","Полтавська","вул. Центральна, 3, Комсомольськ","49.066356, 35.675403","мийка, кафе, магазин, шиномонтаж","24/7",Так,Ні,Так,"А-95, ДП",Так
1533,"ANP #1534","ANP","Вижниця","Чернівецька","вул. Франка, 150, Вижниця","48.435908, 29.370734","мийка, кафе, магазин","06:00-22:00",Так,Ні,Так,"А-95, А-92, ДП",Ні
1238,"БРСМ #1239","БРСМ","Тернопіль","Тернопільська","вул. Франка, 195, Тернопіль","48.342611, 31.439638","мийка, магазин","06:00-22:00",Ні,Так,Ні,"А-95, ДП",Ні
652,"Shell #653","Shell","Запоріжжя","Запорізька","вул. Франка, 103, Запоріжжя","47.617276, 35.122877","мийка","06:00-22:00",Так,Так,Ні,"А-95, А-92, ДП",Ні
1133,"OKKO #1134","OKKO","Костопіль","Рівненська","вул. Франка, 122, Костопіль","48.286795, 25.341126","кафе, магазин, шиномонтаж","05:00-21:00",Ні,Ні,Так,"А-95, ДП",Ні
1329,"OKKO #1330","OKKO","Южноукраїнськ","Миколаївська","пр. Незалежності, 77, Южноукраїнськ","48.063369, 33.913627","магазин","06:00-22:00",Так,Ні,Ні,"А-95, А-92, ДП",Ні
142,"Shell #143","Shell","Біла Церква","Київська","вул. Центральна, 43, Біла Церква","50.768564, 31.116347","магазин","24/7",Так,Ні,Так,"А-95, А-92, ДП",Так
28,"УКРНАФТА #029","УКРНАФТА","Біла Церква","Київська","пр. Незалежності, 75, Біла Церква","50.681564, 31.457210","мийка, магазин","07:00-23:00",Так,Ні,Так,"А-95, А-92, ДП",Ні
852,"УКРНАФТА #853","УКРНАФТА","Миргород","Полтавська","пр. Незалежності, 85, Миргород","49.870853, 27.792099","мийка, магазин","24/7",Так,Так,Так,"А-95, А-92, ДП, А-98",Ні
1068,"Shell #1069","Shell","Малин","Житомирська","вул. Шевченка, 124, Малин","50.573566, 27.080909","кафе, магазин","24/7",Ні,Так,Так,"А-95, А-92, ДП",Ні
1579,"УКРНАФТА #1580","УКРНАФТА","Олександрія","Кіровоградська","вул. Центральна, 132, Олександрія","50.343421, 22.605751","мийка, магазин","24/7",Так,Ні,Ні,"А-95, ДП",Ні
51,"ANP #052","ANP","Обухів","Київська","пр. Незалежності, 163, Обухів","50.695841, 29.824158","мийка, магазин","06:00-22:00",Ні,Так,Так,"А-95, ДП, А-98",Ні
984,"УКРНАФТА #985","УКРНАФТА","Ромни","Сумська","пр. Незалежності, 28, Ромни","48.247722, 23.968544","магазин","07:00-23:00",Ні,Так,Так,"А-95",Так
9,"Shell #010","Shell","Біла Церква","Київська","пр. Незалежності, 132, Біла Церква","50.010719, 30.433102","мийка, кафе, магазин","24/7",Так,Ні,Ні,"А-95, А-92",Ні
1358,"Shell #1359","Shell","Миколаїв","Миколаївська","вул. Центральна, 30, Миколаїв","48.849137, 30.110466","магазин, шиномонтаж","24/7",Ні,Ні,Так,"А-95, А-92, ДП",Ні
